route_name,model,Fit_Status,train_R2,val_R2,train_MAE,val_MAE,train_RMSE,val_RMSE,val_MAPE,val_sMAPE
SER_d62a_start_aggregated.csv,XGBoost,Overfitting,0.92750084400177,0.7739663124084473,4.723845958709717,9.003026008605957,5.932946959070224,11.59241998246288,90.66024479279764,21.846417628279045
SER_1a11_start_aggregated.csv,XGBoost,Good Fit,0.8633334636688232,0.8154752254486084,8.934247016906738,10.885384559631348,11.902248881719068,14.49704738678088,35.23012078838186,23.83942100707821
SER_61a2_start_aggregated.csv,XGBoost,Good Fit,0.9208831191062928,0.8749287128448486,10.06195831298828,13.08389949798584,13.489423776907886,17.865305158825826,24.166552184241024,18.93367069519246
SER_9ae8_return_aggregated.csv,XGBoost,Overfitting,0.8327776789665222,0.5954744219779968,3.893939971923828,5.263455867767334,5.398563808614168,7.870988581028166,100.91096043359882,37.15346733075023
SER_bfa7_start_aggregated.csv,XGBoost,Good Fit,0.9586145281791688,0.8871604204177856,10.954049110412598,18.386547088623047,14.85951927588344,25.80971794745816,87.71684917110191,33.23633692994616
SER_69f5_start_aggregated.csv,XGBoost,Good Fit,0.9476202726364136,0.9001153111457825,9.369789123535156,12.292472839355469,12.782317846780874,17.382172565467847,33.70205082037305,25.66854993740872
SER_48a1_start_aggregated.csv,XGBoost,Good Fit,0.818737804889679,0.6751430034637451,4.134892463684082,6.375077247619629,5.520187954397919,8.519281396783306,38.56779891690723,30.092140489715813
SER_3fdb_start_aggregated.csv,XGBoost,Good Fit,0.8989883661270142,0.847724437713623,16.66657066345215,21.30559730529785,21.85038793991997,27.914127002794213,24.173724626685573,17.141363776004475
SER_bcaf_start_aggregated.csv,XGBoost,Good Fit,0.9637001752853394,0.9377676248550416,20.34468460083008,29.67998313903809,27.05395993282453,40.393370615095215,20.461820925912622,12.327128807697768
SER_c4ff_start_aggregated.csv,XGBoost,Overfitting,0.6420260071754456,0.2327840924263,9.143293380737305,15.71679401397705,12.164865926622262,20.79350554973536,145.24065172288857,59.075595190901
SER_f747_start_aggregated.csv,XGBoost,Good Fit,0.9280868172645568,0.8721306324005127,13.05655574798584,18.14487075805664,17.30982041537404,23.6123348781614,24.743201080055524,15.988900363115544
SER_9b15_start_aggregated.csv,XGBoost,Good Fit,0.935199499130249,0.7883255481719971,6.168128490447998,11.669596672058104,8.244776141179582,15.327738252479504,22.78007788076172,18.50958099133853
SER_51e8_start_aggregated.csv,XGBoost,Good Fit,0.9207886457443236,0.7888111472129822,5.032034873962402,8.619974136352539,6.752788109167535,11.893572287903163,33.485501902699845,26.667999738395288
SER_38d6_start_aggregated.csv,XGBoost,Good Fit,0.950388491153717,0.8965830206871033,8.266923904418945,12.2221097946167,10.77031261333962,16.37825736924185,17.921529024609214,15.960025411000034
SER_41e5_start_aggregated.csv,XGBoost,Good Fit,0.9105531573295592,0.8580259084701538,13.6394681930542,17.926694869995117,18.01193604496448,24.135910492313496,18.7258686374493,16.212326968629302
SER_bf31_start_aggregated.csv,XGBoost,Overfitting,0.9984117746353148,0.8206816911697388,0.584099292755127,5.568480968475342,0.8187407922590993,7.780678111436001,30.41008750278187,24.816115980475693
SER_d558_start_aggregated.csv,XGBoost,Overfitting,0.8977036476135254,0.6120091080665588,2.5615689754486084,4.417088031768799,3.320388326340056,5.809027177843953,82.72253133252858,44.98789954304105
SER_6b51_start_aggregated.csv,XGBoost,Good Fit,0.8909163475036621,0.8573266863822937,17.104036331176758,19.28093147277832,22.396869903942843,25.27998611063516,20.30410368160745,15.564518548989112
SER_d473_return_aggregated.csv,XGBoost,Good Fit,0.9413434267044068,0.8847742080688477,15.741473197937012,22.866544723510746,20.6109586140537,29.729171000861047,18.29521930486837,14.8125941987991
SER_70d4_return_aggregated.csv,XGBoost,Good Fit,0.848065972328186,0.7822920083999634,13.618762969970703,17.260902404785156,18.02034034128171,22.95852238276671,25.27232029480188,18.93928486781108
SER_cec0_start_aggregated.csv,XGBoost,Overfitting,0.7097483277320862,0.3998445868492126,4.648599624633789,7.1650896072387695,6.785191669272839,10.042682348356935,140.09271371851398,64.83338595614134
SER_313c_start_aggregated.csv,XGBoost,Good Fit,0.9482377767562866,0.8988341689109802,10.704208374023438,16.43096351623535,14.595437452628603,22.09941043671506,17.32193953441123,14.611036245058514
SER_a5d4_start_aggregated.csv,XGBoost,Overfitting,0.8167037963867188,0.3929601907730102,4.395733833312988,8.02679443359375,6.119552681226836,10.872872330813417,114.9075350433336,53.17518875354232
SER_4c97_start_aggregated.csv,XGBoost,Good Fit,0.9727318286895752,0.893420934677124,6.483523368835449,10.842246055603027,8.828205371592112,15.239881316596442,34.86897702966493,23.920694794317225
SER_eb1e_start_aggregated.csv,XGBoost,Good Fit,0.9022128582000732,0.855894923210144,18.41868782043457,21.836877822875977,24.39336622768512,28.639298378645623,20.307012529194097,16.270350356046574
SER_c7e6_return_aggregated.csv,XGBoost,Good Fit,0.9431146383285522,0.817398190498352,1.7299505472183228,3.2340104579925537,2.2695812541554594,4.118018050270484,26.609527108789617,23.34131234885797
SER_36eb_return_aggregated.csv,XGBoost,Good Fit,0.894049346446991,0.8323587775230408,9.59627914428711,12.466651916503906,12.614914293092534,16.650405173197456,22.92131104465112,19.316879779888875
SER_584f_start_aggregated.csv,XGBoost,Overfitting,0.8104544878005981,0.5660864114761353,7.436012268066406,10.770502090454102,9.754962538545085,13.973016620667323,46.18017672994987,30.8102389364958
SER_e0f0_start_aggregated.csv,XGBoost,Good Fit,0.936464548110962,0.8789101839065552,13.615541458129885,19.122201919555664,17.888635089935157,25.407089613663324,24.940357123711777,17.652231990279702
SER_f74e_return_aggregated.csv,XGBoost,Good Fit,0.9075954556465148,0.8536537885665894,12.400890350341797,15.979755401611328,16.31765700631623,21.048255337067133,27.272344592910223,19.82321122156509
SER_ad57_return_aggregated.csv,XGBoost,Good Fit,0.9566357731819152,0.9139111638069152,12.772613525390623,18.156362533569336,16.93422135154738,24.25970327776084,17.876366592682036,15.334995014357988
